date,content,id,url
2022-02-27 13:17:34+00:00,"@BelamriRachida @charlot54901369 @Poulin2012 Je trouve Zelinsky très bon pour l’instant
Il n’a pas fuit 
Son discours est bon
Négocier avec Poutine n’a aucun sens si on pose pas le flingue sur la table (lui montrer notre force pas simplement militaire)",1497923868287197186,https://twitter.com/runinvannes/status/1497923868287197186
2022-02-27 13:13:16+00:00,@Alimatelas elle flingue la paire hein !!!,1497922785938751496,https://twitter.com/chaimiah/status/1497922785938751496
2022-02-27 13:12:03+00:00,"#TeamParieur 

Martin Satriano (Brest), 2,95 🟢

Toujours dans le sens de mon analyse 👍

Brest en sec à 2,15 🟢🔴 c'est aussi pris, Torino nous flingue le combi pour le moment (mais rien n'est terminé encore 🤙)",1497922480089952260,https://twitter.com/DPronobingo/status/1497922480089952260
2022-02-27 13:10:16+00:00,@shoryouung Quel flingue mens pas a tes twittos stp🤣😭,1497922030838165505,https://twitter.com/alexandrevanp/status/1497922030838165505
2022-02-27 13:10:10+00:00,@serranoseb Non y a faute sur le deuxième jaune! Après mettre un deuxième jaune sur une faute comme ça c’est moyen mais je pense qu’il a payé pour l’ensemble de son œuvre… mais si elle met le deuxième jaune à la 33 elle flingue le match alors que le joueur victime de la faute est pas blessé,1497922004518948868,https://twitter.com/TomOm13008/status/1497922004518948868
2022-02-27 13:07:00+00:00,@vickyfley @ADublanche vous savez la droite que vous représentez qui a flingué la France avec l'aide des socialistes ça ne fait plus rêver les gens préfèrent macron pour cela,1497921205185228800,https://twitter.com/yves_coudray/status/1497921205185228800
2022-02-27 13:05:44+00:00,@162310J C’est trop loin srx,1497920888662114312,https://twitter.com/Furaishaa/status/1497920888662114312
2022-02-27 13:04:24+00:00,@iKurmay t’es flingue le sang,1497920551649787912,https://twitter.com/v1ss_vxsr/status/1497920551649787912
2022-02-27 12:59:20+00:00,le seul problème c’est qu’elle sait pas tenir un homme mais elle va se trouver des excuses à base de resserrement vaginal ça me flingue https://t.co/V8qlerkHxo,1497919276317036547,https://twitter.com/elisecrn29/status/1497919276317036547
2022-02-27 12:58:42+00:00,mon sommeil est vraiment flingué depuis quelques jours là ça m’agace,1497919116837015553,https://twitter.com/venlaflexine/status/1497919116837015553
2022-02-27 12:58:22+00:00,@alexandrevanp mdr tu m’as mis un flingue sur la tempe comment ça tu fais l’étonné ? 😭,1497919033286352904,https://twitter.com/shoryouung/status/1497919033286352904
2022-02-27 12:57:53+00:00,@yonatsunoo Imagine que Hakai s’avère être un traître et là il sort un flingue et il cale une balle dans le crâne de Chifuyu 💀,1497918913740476425,https://twitter.com/BlacKujo49/status/1497918913740476425
2022-02-27 12:53:49+00:00,@Yafort76 Jureee au nom la casquette flingue pas guette,1497917888526704651,https://twitter.com/yanndnf/status/1497917888526704651
2022-02-27 12:53:12+00:00,Je n’aime pas les gens https://t.co/mLKWNAClWj,1497917734419677185,https://twitter.com/Furaishaa/status/1497917734419677185
2022-02-27 12:50:03+00:00,@MaeraEdingwe @johannas_em Alors là,1497916940286836738,https://twitter.com/Furaishaa/status/1497916940286836738
2022-02-27 12:50:00+00:00,flingue ça comme tony quand il snif d’la cess,1497916929641697282,https://twitter.com/Matt913x/status/1497916929641697282
2022-02-27 12:49:51+00:00,@162310J 💔💔💔💔,1497916893235236864,https://twitter.com/Furaishaa/status/1497916893235236864
2022-02-27 12:49:36+00:00,@Sisi_ekwako @kazola_kenneth 🤣🤣🤣,1497916828604981249,https://twitter.com/Furaishaa/status/1497916828604981249
2022-02-27 12:47:04+00:00,@Shavantey_Amara @PierreR_Thnt Vivement le droit de porter le flingue et de s'en servir lorsqu'on nous fait  chier..,1497916189460336640,https://twitter.com/MazzodiM/status/1497916189460336640
2022-02-27 12:46:06+00:00,"@Patrick43360346 @politicreviewer Bravo Vlad .... encore un effort, perte de poids, la petite moustache, pour le reste, c’est pas mal.. après son suicide (si le peuple russe ne te flingue pas avant..) on te  brûlera avec du « sans plomb » ..... https://t.co/ZWFQfP1IBA",1497915947826528260,https://twitter.com/pronuptia008/status/1497915947826528260
2022-02-27 12:43:26+00:00,@depourvudecap En plus le mélange il flingue,1497915278344261632,https://twitter.com/Noskah667/status/1497915278344261632
2022-02-27 12:41:38+00:00,"@VanTeamOM @le0__0o Il s'est barrer en lâchant le club.Partant de ce constat,mon choix est vite fait.Certains peuvent le sucer ou l'idolâtrer, pour moi c'est mort. Il a en plus de ça flingué l'effectif derrière (physiquement) qui était bien mort.",1497914821462929410,https://twitter.com/Luxxus80/status/1497914821462929410
2022-02-27 12:37:18+00:00,@El_Dic_TatoR @rglucks1 avec un flingue de chez Maxitoys ?,1497913734978756614,https://twitter.com/LavyDavant1/status/1497913734978756614
2022-02-27 12:36:40+00:00,@saroupepsi Tu peux la mettre en Pp sa flingue,1497913572608909312,https://twitter.com/92iocho/status/1497913572608909312
2022-02-27 12:29:30+00:00,"@VicLeoni @CaroleQuintaine Tu veux qu'on fasse quoi au juste ? Qu'on arrêtes tout, et qu'on regarde le ciel H24 ? Ca ne changera rien, alors garde tes idées complétement flingué pour toi, force aux Peuples Ukrainiens et au soldat, et va bien te faire foutre. Cordialement",1497911771880824832,https://twitter.com/MacS1ms/status/1497911771880824832
2022-02-27 12:24:14+00:00,"@mms_xix Gang, flingue, mercenaired",1497910442659880963,https://twitter.com/KeniKravitz/status/1497910442659880963
2022-02-27 12:16:56+00:00,@Enthoven_R Bin prends un flingue et vas-y !,1497908606267797506,https://twitter.com/ben_vandewalle/status/1497908606267797506
2022-02-27 12:16:42+00:00,@adplayytb ça tue ça blesse ça flingue,1497908547354443782,https://twitter.com/Nissaa_Chb/status/1497908547354443782
2022-02-27 12:12:05+00:00,"@bayrou Oui oui on sait, y a des élections et t’espères encore un poste après 🙄",1497907385586827273,https://twitter.com/TontonFlingue11/status/1497907385586827273
2022-02-27 12:09:34+00:00,"@BatmanLegendBlg plutot d'accord avec tout ce que vous avez dit,ils ont completement flingué scarecrow,à aucun moment c'est lui, en plus l'acteur surjoue à mort...
Et Bruce Wayne no comment hein nico a tout dit 😭

Mais surtout, on en parle de la scène d'intro...sur du plastic bertrand ? WTF?! 😆",1497906752737665031,https://twitter.com/amauryTTN/status/1497906752737665031
2022-02-27 12:08:05+00:00,"@Montse33670 Le SIDA c'est le Syndrome Immuno-Déficience Acquise et manque de bol, l'injection flingue l'immunité. 
C'est pas comme si c'était pareil...
Fais un test SIDA 6 mois après la 3e piquouse et... prie !",1497906382124863494,https://twitter.com/FLoli64986071/status/1497906382124863494
2022-02-27 12:00:25+00:00,"@Lolalil13040918 Mais toi tu l’idolâtre ps la en créant un twitter juste pour elle sa photo en PP ! 
C’est ridicule là, l’acharnement et la méchanceté ne paie pas vous commenter le moindre geste faut vraiment avoir une vie flingué pour consacrer son temps a une personne qu’on a jms vu en plus…",1497904451696406532,https://twitter.com/Mymy78N/status/1497904451696406532
2022-02-27 12:00:12+00:00,"@DamienRieu @UbOliver Et de votre côté, il faudrait donner un petit coup de main à @CharlesConsigny car chaque tweet qu’il fait pour dezinguer Zemmour tombe à plat .. il est très moyen comme porte flingue. A ce rythme, il va vite retourner refaire le monde avec Étienne Liebig et Johnny Blanc",1497904394897088516,https://twitter.com/FrdricLockwood/status/1497904394897088516
